All Insites,Accident Date,Month,Year,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Carriageway_Hazards,Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200901LX50590,6/30/2021,June,2021,Tuesday,Auto traffic signal,Crossroads,Slight,51.449395,Daylight,Lambeth,None,-0.136754,1,1,Metropolitan Police,Dry,Single carriageway,30,13:25,Urban,Fine no high winds,Car
200901LX50591,6/14/2021,June,2021,Sunday,Give way or uncontrolled,Crossroads,Slight,51.450221,Daylight,Lambeth,None,-0.126502,1,2,Metropolitan Police,Dry,Single carriageway,30,21:50,Urban,Fine no high winds,Car
200901LX50592,7/11/2021,July,2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.428583,Daylight,Lambeth,None,-0.100774,2,2,Metropolitan Police,Wet or damp,Single carriageway,30,20:10,Urban,,Car
200901LX50593,6/7/2021,June,2021,Sunday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.50072,Daylight,Lambeth,None,-0.11838,1,2,Metropolitan Police,Dry,Single carriageway,30,10:40,Urban,Fine no high winds,Car
200901LX50594,6/25/2021,June,2021,Thursday,Give way or uncontrolled,T or staggered junction,Serious,51.445622,Daylight,Lambeth,None,-0.142664,1,3,Metropolitan Police,Dry,Single carriageway,30,18:05,Urban,Fine no high winds,Car
200901LX50595,7/14/2021,July,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.498455,Darkness - lights lit,Lambeth,None,-0.11732,1,2,Metropolitan Police,Dry,Single carriageway,30,21:30,Urban,Fine no high winds,Car
200901LX50596,7/8/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.46641,Daylight,Lambeth,None,-0.149307,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,9:15,Urban,Fine no high winds,Car
200901LX50597,6/23/2021,June,2021,Tuesday,Give way or uncontrolled,Mini-roundabout,Slight,51.441771,Daylight,Wandsworth,None,-0.143684,1,2,Metropolitan Police,Dry,Roundabout,30,17:46,Urban,Fine no high winds,Car
200901LX50598,7/14/2021,July,2021,Tuesday,Give way or uncontrolled,Crossroads,Slight,51.415179,Daylight,Lambeth,None,-0.139728,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,11:45,Urban,Fine no high winds,Taxi/Private hire car
200901LX50600,7/9/2021,July,2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.440594,Daylight,Lambeth,None,-0.103873,1,2,Metropolitan Police,Dry,Single carriageway,30,7:10,Urban,Fine no high winds,Car
200901LX50601,7/14/2021,July,2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.458707,Daylight,Lambeth,None,-0.095061,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,13:05,Urban,Fine no high winds,Car
200901LX50602,6/26/2021,June,2021,Friday,Auto traffic signal,T or staggered junction,Slight,51.484312,Daylight,Lambeth,None,-0.110269,2,1,Metropolitan Police,Wet or damp,Single carriageway,30,8:07,Urban,Fine no high winds,Car
200901LX50603,7/15/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Serious,51.462625,Daylight,Lambeth,None,-0.143126,1,1,Metropolitan Police,Dry,One way street,30,12:05,Urban,Fine no high winds,Car
200901LX50605,7/21/2021,July,2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.448358,Daylight,Lambeth,None,-0.133774,2,1,Metropolitan Police,Wet or damp,Single carriageway,30,7:20,Urban,Other,Car
200901LX50606,7/3/2021,July,2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.455461,Darkness - lights lit,Lambeth,None,-0.128015,2,2,Metropolitan Police,Dry,Single carriageway,30,21:20,Urban,Fine no high winds,Motorcycle 125cc and under
200901LX50607,7/1/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.457191,Daylight,Lambeth,None,-0.118155,1,2,Metropolitan Police,Dry,Single carriageway,30,7:50,Urban,Fine no high winds,Car
200901LX50608,7/7/2021,July,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.442821,Daylight,Lambeth,None,-0.124934,1,1,Metropolitan Police,Wet or damp,Dual carriageway,30,11:01,Urban,Raining no high winds,Goods 7.5 tonnes mgw and over
200901LX50609,7/5/2021,July,2021,Sunday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.420307,Darkness - lights lit,Southwark,None,-0.078535,1,2,Metropolitan Police,Dry,Single carriageway,30,2:46,Urban,Fine no high winds,Car
200901LX50610,7/14/2021,July,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.42452,Daylight,Lambeth,None,-0.110867,1,2,Metropolitan Police,Dry,Single carriageway,30,17:05,Urban,Fine no high winds,Car
200901LX50611,7/15/2021,July,2021,Wednesday,Auto traffic signal,T or staggered junction,Slight,51.499666,Daylight,Lambeth,None,-0.114389,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,8:48,Urban,Raining no high winds,Car
200901LX50612,7/14/2021,July,2021,Tuesday,Auto traffic signal,Roundabout,Slight,51.494288,Daylight,Lambeth,None,-0.121094,1,2,Metropolitan Police,Dry,Roundabout,30,20:25,Urban,Fine no high winds,Car
200901LX50613,6/23/2021,June,2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.501583,Daylight,Lambeth,None,-0.110564,1,2,Metropolitan Police,Dry,Single carriageway,30,6:31,Urban,Fine no high winds,Car
200901LX50614,7/13/2021,July,2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.433964,Darkness - lights lit,Lambeth,None,-0.122132,1,2,Metropolitan Police,Dry,Single carriageway,30,21:35,Urban,Fine no high winds,Car
200901LX50615,7/11/2021,July,2021,Saturday,Auto traffic signal,T or staggered junction,Slight,51.45176,Daylight,Lambeth,None,-0.121545,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,7:40,Urban,Fine no high winds,Car
200901LX50616,7/16/2021,July,2021,Thursday,Auto traffic signal,T or staggered junction,Slight,51.48431,Daylight,Lambeth,None,-0.110125,1,2,Metropolitan Police,Dry,Single carriageway,30,18:50,Urban,Fine no high winds,Car
200901LX50617,7/12/2021,July,2021,Sunday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.450693,Darkness - lights lit,Lambeth,None,-0.122309,1,2,Metropolitan Police,Dry,Single carriageway,30,2:00,Urban,Fine no high winds,Car
200901LX50618,7/6/2021,July,2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.423566,Daylight,Lambeth,None,-0.129894,1,2,Metropolitan Police,Dry,Dual carriageway,30,20:50,Urban,Fine no high winds,Car
200901LX50619,7/21/2021,July,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.457366,Darkness - lights lit,Lambeth,None,-0.129088,1,4,Metropolitan Police,Wet or damp,Single carriageway,30,1:55,Urban,Raining no high winds,Car
200901LX50621,7/17/2021,July,2021,Friday,Auto traffic signal,T or staggered junction,Serious,51.423419,Daylight,Lambeth,None,-0.115084,2,2,Metropolitan Police,Wet or damp,Single carriageway,30,8:20,Urban,Fine no high winds,Car
200901LX50622,7/19/2021,July,2021,Sunday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.423055,Darkness - lights lit,Lambeth,None,-0.120421,4,2,Metropolitan Police,Dry,Single carriageway,30,1:40,Urban,Fine no high winds,Car
200901LX50623,7/22/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.463492,Daylight,Southwark,None,-0.090686,1,1,Metropolitan Police,Dry,Single carriageway,30,9:59,Urban,Fine no high winds,Car
200901LX50624,7/17/2021,July,2021,Friday,Auto traffic signal,Crossroads,Slight,51.460843,Daylight,Lambeth,None,-0.11599,1,1,Metropolitan Police,Dry,Single carriageway,30,11:30,Urban,Fine no high winds,Car
200901LX50625,7/17/2021,July,2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.459611,Daylight,Lambeth,None,-0.123238,1,2,Metropolitan Police,Dry,Single carriageway,30,7:32,Urban,Fine no high winds,Motorcycle 50cc and under
200901LX50626,7/19/2021,July,2021,Sunday,Auto traffic signal,T or staggered junction,Slight,51.470321,Darkness - lights lit,Lambeth,None,-0.112576,1,2,Metropolitan Police,Dry,Single carriageway,30,4:30,Urban,Fine no high winds,Car
200901LX50628,7/16/2021,July,2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.440684,Daylight,Southwark,None,-0.092789,1,2,Metropolitan Police,Dry,Single carriageway,30,7:30,Urban,Fine no high winds,Car
200901LX50629,7/18/2021,July,2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.431382,Daylight,Lambeth,None,-0.129431,1,2,Metropolitan Police,Dry,Single carriageway,30,17:08,Urban,Fine no high winds,Car
200901LX50630,7/8/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.45499,Daylight,Lambeth,None,-0.109897,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,9:37,Urban,Fine no high winds,Car
200901LX50631,7/22/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.479481,Daylight,Lambeth,None,-0.128615,1,1,Metropolitan Police,Dry,Single carriageway,30,6:45,Urban,Fine no high winds,Car
200901LX50632,7/20/2021,July,2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.420759,Daylight,Lambeth,None,-0.128714,1,1,Metropolitan Police,Dry,Dual carriageway,30,12:07,Urban,Fine no high winds,Car
200901LX50633,7/16/2021,July,2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Serious,51.499618,Daylight,Lambeth,None,-0.116984,2,2,Metropolitan Police,Dry,Single carriageway,30,6:45,Urban,Fine no high winds,Car
200901LX50635,7/17/2021,July,2021,Friday,Auto traffic signal,Crossroads,Slight,51.445153,Daylight,Lambeth,None,-0.124551,1,2,Metropolitan Police,Dry,Dual carriageway,30,17:20,Urban,Fine no high winds,Car
200901LX50636,7/19/2021,July,2021,Sunday,Auto traffic signal,T or staggered junction,Slight,51.467538,Daylight,Lambeth,None,-0.11845,1,2,Metropolitan Police,Dry,Single carriageway,30,10:05,Urban,Fine no high winds,Car
200901LX50638,7/22/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.449675,Daylight,Lambeth,None,-0.143075,1,2,Metropolitan Police,Dry,Single carriageway,30,18:40,Urban,Fine no high winds,Car
200901LX50639,7/21/2021,July,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.45858,Daylight,Lambeth,None,-0.115075,1,1,Metropolitan Police,Dry,Single carriageway,30,9:14,Urban,Fine no high winds,Car
200901LX50640,7/21/2021,July,2021,Tuesday,Auto traffic signal,T or staggered junction,Slight,51.434781,Daylight,Lambeth,None,-0.128285,2,2,Metropolitan Police,Dry,Dual carriageway,30,9:38,Urban,Fine no high winds,Car
200901LX50641,7/25/2021,July,2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.45185,Darkness - lights lit,Lambeth,None,-0.121542,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,22:13,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901LX50642,7/22/2021,July,2021,Wednesday,Auto traffic signal,More than 4 arms (not roundabout),Slight,51.485887,Daylight,Lambeth,None,-0.12432,1,3,Metropolitan Police,Dry,Single carriageway,30,17:10,Urban,Fine no high winds,Car
200901LX50644,6/30/2021,June,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.440802,Daylight,Lambeth,None,-0.105591,1,2,Metropolitan Police,Dry,Single carriageway,30,19:45,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901LX50645,7/24/2021,July,2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.422211,Daylight,Lambeth,None,-0.129518,1,2,Metropolitan Police,Dry,Dual carriageway,30,18:27,Urban,Fine no high winds,Car
200901LX50646,7/22/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Serious,51.457845,Daylight,Lambeth,None,-0.108484,1,2,Metropolitan Police,Dry,Single carriageway,30,9:00,Urban,Fine no high winds,Motorcycle 125cc and under
200901LX50647,7/22/2021,July,2021,Wednesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.430874,Daylight,Lambeth,None,-0.092334,1,1,Metropolitan Police,Dry,Single carriageway,30,14:42,Urban,Fine no high winds,Car
200901LX50648,7/21/2021,July,2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.452968,Daylight,Lambeth,None,-0.101633,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,9:40,Urban,Other,Other vehicle
200901LX50649,7/15/2021,July,2021,Wednesday,Auto traffic signal,Crossroads,Slight,51.45496,Daylight,Lambeth,None,-0.113641,1,1,Metropolitan Police,Dry,Single carriageway,30,15:05,Urban,Fine no high winds,Car
200901LX50650,7/27/2021,July,2021,Monday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.454608,Darkness - lights lit,Lambeth,None,-0.119701,1,3,Metropolitan Police,Dry,Single carriageway,30,1:55,Urban,Fine no high winds,Car
200901LX50653,7/26/2021,July,2021,Sunday,Auto traffic signal,T or staggered junction,Slight,51.465288,Darkness - lights lit,Lambeth,None,-0.129628,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,21:15,Urban,Fine no high winds,Car
200901LX50654,7/23/2021,July,2021,Thursday,Give way or uncontrolled,Crossroads,Slight,51.478272,Daylight,Lambeth,None,-0.10375,2,2,Metropolitan Police,Dry,Single carriageway,30,13:55,Urban,Fine no high winds,Car
200901LX50655,7/25/2021,July,2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.414474,Daylight,Lambeth,None,-0.140619,1,1,Metropolitan Police,Dry,Single carriageway,30,10:10,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200901LX50656,7/24/2021,July,2021,Friday,Auto traffic signal,T or staggered junction,Serious,51.485812,Daylight,Lambeth,None,-0.108479,1,2,Metropolitan Police,Dry,Single carriageway,30,12:04,Urban,Fine no high winds,Car
200901LX50657,7/17/2021,July,2021,Friday,Give way or uncontrolled,Crossroads,Serious,51.46813,Daylight,Lambeth,None,-0.144342,1,2,Metropolitan Police,Dry,Single carriageway,30,16:00,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200901LX50660,7/20/2021,July,2021,Monday,Auto traffic signal,More than 4 arms (not roundabout),Slight,51.485797,Daylight,Lambeth,None,-0.124324,1,2,Metropolitan Police,Dry,Single carriageway,30,20:30,Urban,Fine no high winds,Car
200901LX50661,7/24/2021,July,2021,Friday,Auto traffic signal,Crossroads,Slight,51.459613,Daylight,Lambeth,None,-0.128996,1,2,Metropolitan Police,Dry,Single carriageway,30,12:45,Urban,Fine no high winds,Car
200901LX50662,7/31/2021,July,2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.464026,Daylight,Lambeth,None,-0.129392,1,2,Metropolitan Police,Dry,Single carriageway,30,14:50,Urban,Fine no high winds,Car
200901LX50663,7/24/2021,July,2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.454486,Daylight,Lambeth,None,-0.145903,1,2,Metropolitan Police,Dry,Single carriageway,30,14:12,Urban,Fine no high winds,Car
200901LX50664,7/22/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.472303,Daylight,Lambeth,None,-0.112782,1,2,Metropolitan Police,Dry,Single carriageway,30,12:25,Urban,Fine no high winds,Car
200901LX50665,7/22/2021,July,2021,Wednesday,Auto traffic signal,T or staggered junction,Slight,51.463161,Daylight,Lambeth,None,-0.114743,1,2,Metropolitan Police,Dry,Single carriageway,30,14:36,Urban,Fine no high winds,Car
200901LX50666,8/3/2021,August,2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.421016,Daylight,Lambeth,None,-0.083396,1,2,Metropolitan Police,Dry,Single carriageway,30,10:45,Urban,Fine no high winds,Car
200901LX50669,7/28/2021,July,2021,Tuesday,Auto traffic signal,Crossroads,Slight,51.459591,Daylight,Lambeth,None,-0.09416,1,2,Metropolitan Police,Dry,Single carriageway,30,12:55,Urban,Fine no high winds,Car
200901LX50670,7/29/2021,July,2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.436929,Daylight,Lambeth,None,-0.127621,2,1,Metropolitan Police,Dry,Single carriageway,30,15:52,Urban,Fine no high winds,Car
200901LX50671,7/28/2021,July,2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.427905,Daylight,Lambeth,None,-0.120078,1,1,Metropolitan Police,Dry,Single carriageway,30,8:31,Urban,Fine no high winds,Car
200901LX50672,8/3/2021,August,2021,Monday,Give way or uncontrolled,Crossroads,Slight,51.477149,Daylight,Lambeth,None,-0.123382,1,2,Metropolitan Police,Dry,Single carriageway,30,20:35,Urban,Fine no high winds,Car
200901LX50673,7/28/2021,July,2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.480817,Daylight,Lambeth,None,-0.11099,1,2,Metropolitan Police,Dry,Single carriageway,30,18:20,Urban,Fine no high winds,Car
200901LX50674,7/23/2021,July,2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.465399,Daylight,Lambeth,None,-0.114074,2,2,Metropolitan Police,Dry,Single carriageway,30,20:56,Urban,Fine no high winds,Car
200901LX50675,7/30/2021,July,2021,Thursday,Auto traffic signal,Crossroads,Serious,51.437821,Daylight,Lambeth,None,-0.127153,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,12:53,Urban,Fine no high winds,Motorcycle over 500cc
200901LX50676,7/27/2021,July,2021,Monday,Auto traffic signal,T or staggered junction,Slight,51.475476,Daylight,Lambeth,None,-0.131227,1,2,Metropolitan Police,Dry,Single carriageway,30,17:25,Urban,Fine no high winds,Car
200901LX50677,8/1/2021,August,2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.498722,Daylight,Lambeth,None,-0.117165,1,2,Metropolitan Police,Dry,Single carriageway,30,13:20,Urban,Fine no high winds,Car
200901LX50678,7/30/2021,July,2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.471897,Daylight,Lambeth,None,-0.115534,1,2,Metropolitan Police,Dry,Single carriageway,30,12:00,Urban,Fine no high winds,Car
200901LX50679,7/31/2021,July,2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.499666,Daylight,Lambeth,None,-0.114389,1,1,Metropolitan Police,Dry,Single carriageway,30,19:28,Urban,Fine no high winds,Car
200901LX50682,8/4/2021,August,2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.458528,Daylight,Lambeth,None,-0.117381,1,2,Metropolitan Police,Dry,Single carriageway,30,20:01,Urban,Fine no high winds,Car
200901LX50684,8/1/2021,August,2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.432036,Daylight,Lambeth,None,-0.102932,1,2,Metropolitan Police,Dry,Single carriageway,30,6:25,Urban,Fine no high winds,Car
